Temperatura (°C),pH,Oxígeno Disuelto (mg/L),Turbidez (NTU),Conductividad (uS/cm)
19.94,6.24,2.84,117.2205772,1304.95659
19.94,6.24,2.84,120.0637134,1296.34397
19.94,6.24,2.84,120.0637134,1296.34397
19.94,6.29,2.8,120.0637134,1296.34397
19.94,6.24,2.8,120.0637134,1304.95659
19.94,6.24,2.84,117.2205772,1304.95659
19.94,6.29,2.84,120.0637134,1304.95659
19.94,6.24,2.8,117.2205772,1304.95659
19.94,6.29,2.8,122.3575038,1304.95659
19.94,6.34,2.84,122.3575038,1296.34397
19.94,6.34,2.84,120.0637134,1322.304696
19.94,6.34,2.84,120.0637134,1304.95659
19.94,6.29,2.8,122.3575038,1304.95659
19.94,6.34,2.8,128.166964,1287.7663619999998
19.94,6.29,2.84,122.3575038,1304.95659
19.94,6.39,2.84,128.166964,1313.604223
19.94,6.39,2.84,125.2488439,1296.34397
19.94,6.39,2.84,128.166964,1313.604223
19.94,6.34,2.75,125.2488439,1304.95659
19.94,6.34,2.84,131.111864,1296.34397
19.94,6.44,2.84,131.111864,1304.95659
19.94,6.39,2.8,128.166964,1296.34397
19.94,6.39,2.84,125.2488439,1304.95659
19.94,6.39,2.84,128.166964,1296.34397
19.94,6.39,2.8,128.166964,1313.604223
19.94,6.44,2.84,134.083544,1304.95659
19.94,6.39,2.84,128.166964,1313.604223
19.94,6.39,2.84,131.111864,1304.95659
19.94,6.44,2.84,131.111864,1287.7663619999998
19.94,6.44,2.84,137.082004,1296.34397
19.94,6.48,2.8,128.166964,1304.95659
19.94,6.44,2.8,134.083544,1313.604223
19.94,6.39,2.84,128.166964,1287.7663619999998
19.94,6.44,2.8,134.083544,1296.34397
19.94,6.44,2.84,131.111864,1296.34397
19.94,6.48,2.84,134.083544,1296.34397
19.94,6.44,2.84,137.082004,1296.34397
19.94,6.44,2.84,137.082004,1304.95659
19.94,6.48,2.89,108.8518487,1313.604223
19.94,6.48,2.84,106.1158325,1304.95659
19.94,6.48,2.84,111.6146449,1296.34397
19.94,6.48,2.84,106.1158325,1304.95659
19.94,6.48,2.8,106.1158325,1304.95659
19.94,6.48,2.8,108.8518487,1296.34397
19.94,6.48,2.8,108.8518487,1296.34397
19.94,6.48,2.84,106.1158325,1313.604223
19.94,6.53,2.84,106.1158325,1287.7663619999998
19.94,6.48,2.8,108.8518487,1313.604223
19.94,6.48,2.84,106.1158325,1304.95659
19.94,6.48,2.84,103.4065963,1313.604223
19.94,6.48,2.84,106.1158325,1296.34397
20.0,6.48,2.81,108.8518487,1287.7663619999998
19.94,6.48,2.84,106.1158325,1304.95659
19.94,6.53,2.84,108.8518487,1304.95659
19.94,6.53,2.84,108.8518487,1304.95659
20.0,6.53,2.77,106.1158325,1304.95659
19.94,6.53,2.84,100.72414,1304.95659
20.0,6.53,2.81,106.1158325,1296.34397
20.0,6.53,2.81,106.1158325,1304.95659
20.0,6.58,2.77,106.1158325,1313.604223
19.94,6.48,2.8,108.8518487,1304.95659
19.94,6.48,2.84,103.4065963,1304.95659
20.0,6.58,2.77,108.8518487,1304.95659
20.0,6.53,2.81,106.1158325,1296.34397
20.0,6.58,2.81,106.1158325,1296.34397
20.0,6.53,2.77,103.4065963,1304.95659
19.94,6.58,2.89,106.1158325,1313.604223
20.0,6.58,2.81,103.4065963,1296.34397
20.0,6.58,2.81,106.1158325,1304.95659
19.94,6.53,2.8,100.72414,1304.95659
20.0,6.58,2.81,103.4065963,1313.604223
20.0,6.58,2.81,103.4065963,1296.34397
20.0,6.53,2.81,103.4065963,1304.95659
20.0,6.53,2.81,106.1158325,1304.95659
20.0,6.58,2.81,106.1158325,1296.34397
20.0,6.58,2.81,103.4065963,1304.95659
20.0,6.58,2.85,103.4065963,1296.34397
20.0,6.58,2.77,106.1158325,1296.34397
20.0,6.58,2.81,106.1158325,1304.95659
20.0,6.58,2.77,103.4065963,1287.7663619999998
20.0,6.63,2.77,100.72414,1304.95659
20.0,6.63,2.81,100.72414,1304.95659
20.0,6.63,2.81,98.06846371,1296.34397
20.0,6.63,2.81,98.06846371,1304.95659
20.0,6.58,2.77,98.06846371,1296.34397
20.0,6.63,2.81,103.4065963,1304.95659
20.0,6.63,2.81,103.4065963,1296.34397
20.0,6.63,2.81,106.1158325,1296.34397
20.0,6.63,2.81,103.4065963,1296.34397
20.0,6.68,2.81,106.1158325,1304.95659
20.0,6.58,2.77,108.8518487,1304.95659
20.0,6.63,2.81,108.8518487,1304.95659
20.0,6.63,2.77,108.8518487,1304.95659
20.0,6.63,2.81,108.8518487,1296.34397
20.0,6.63,2.81,111.6146449,1304.95659
20.0,6.58,2.81,108.8518487,1304.95659
20.0,6.63,2.77,108.8518487,1304.95659
20.06,6.63,2.77,106.1158325,1296.34397
20.0,6.58,2.77,111.6146449,1304.95659
20.06,6.63,2.77,111.6146449,1304.95659
20.06,6.63,2.81,103.4065963,1304.95659
20.0,6.68,2.81,103.4065963,1296.34397
20.06,6.63,2.81,103.4065963,1304.95659
20.06,6.63,2.81,100.72414,1304.95659
20.0,6.58,2.81,100.72414,1313.604223
20.0,6.68,2.81,103.4065963,1287.7663619999998
20.06,6.68,2.81,103.4065963,1304.95659
20.06,6.63,2.81,100.72414,1304.95659
20.06,6.63,2.81,95.96320426,1296.34397
20.06,6.63,2.77,95.96320426,1304.95659
20.0,6.63,2.81,98.06846371,1304.95659
20.06,6.63,2.72,95.96320426,1304.95659
20.06,6.68,2.77,98.06846371,1296.34397
20.06,6.68,2.81,95.96320426,1304.95659
20.06,6.68,2.77,93.35573192,1296.34397
20.06,6.63,2.81,98.06846371,1304.95659
20.06,6.68,2.81,98.06846371,1304.95659
20.06,6.63,2.77,100.72414,1313.604223
20.06,6.68,2.81,100.72414,1304.95659
20.06,6.68,2.77,100.72414,1304.95659
20.06,6.68,2.81,103.4065963,1304.95659
20.06,6.63,2.77,103.4065963,1304.95659
20.06,6.63,2.77,100.72414,1313.604223
20.06,6.68,2.81,103.4065963,1287.7663619999998
20.06,6.72,2.81,100.72414,1322.304696
20.06,6.68,2.81,100.72414,1304.95659
20.06,6.68,2.81,108.8518487,1296.34397
20.06,6.68,2.81,106.1158325,1296.34397
20.12,6.72,2.77,108.8518487,1296.34397
20.12,6.68,2.81,106.1158325,1304.95659
20.06,6.68,2.77,106.1158325,1304.95659
20.12,6.68,2.77,103.4065963,1304.95659
20.12,6.68,2.81,98.06846371,1287.7663619999998
20.06,6.68,2.77,100.72414,1304.95659
20.06,6.68,2.81,98.06846371,1296.34397
20.12,6.72,2.81,103.4065963,1313.604223
20.06,6.72,2.81,103.4065963,1296.34397
20.12,6.68,2.81,103.4065963,1313.604223
20.12,6.68,2.81,103.4065963,1304.95659
20.12,6.68,2.77,106.1158325,1313.604223
20.12,6.72,2.81,108.8518487,1296.34397
20.12,6.72,2.77,106.1158325,1304.95659
20.12,6.68,2.72,106.1158325,1304.95659
20.12,6.72,2.81,100.72414,1296.34397
20.12,6.72,2.81,106.1158325,1304.95659
20.12,6.68,2.81,103.4065963,1296.34397
20.12,6.63,2.77,100.72414,1304.95659
20.12,6.68,2.81,103.4065963,1313.604223
20.12,6.68,2.72,103.4065963,1304.95659
20.12,6.68,2.81,100.72414,1296.34397
20.12,6.68,2.81,100.72414,1304.95659
20.12,6.68,2.81,106.1158325,1304.95659
20.12,6.72,2.77,103.4065963,1304.95659
20.12,6.72,2.85,106.1158325,1296.34397
20.19,6.68,2.81,103.4065963,1304.95659
20.12,6.72,2.85,100.72414,1296.34397
20.19,6.68,2.77,95.96320426,1313.604223
20.19,6.68,2.77,103.4065963,1304.95659
20.19,6.68,2.81,100.72414,1296.34397
20.19,6.68,2.81,100.72414,1304.95659
20.19,6.68,2.81,98.06846371,1296.34397
20.19,6.72,2.81,95.96320426,1304.95659
20.19,6.72,2.77,95.96320426,1304.95659
20.19,6.68,2.81,95.96320426,1304.95659
20.19,6.72,2.77,95.96320426,1296.34397
20.19,6.72,2.81,98.06846371,1304.95659
20.19,6.68,2.81,100.72414,1313.604223
20.19,6.63,2.77,95.96320426,1296.34397
20.19,6.68,2.77,98.06846371,1296.34397
20.19,6.68,2.81,93.35573192,1287.7663619999998
20.19,6.68,2.77,93.35573192,1296.34397
20.25,6.72,2.81,95.96320426,1313.604223
20.25,6.68,2.77,95.96320426,1287.7663619999998
20.25,6.68,2.77,93.35573192,1304.95659
20.25,6.72,2.85,93.35573192,1304.95659
20.25,6.68,2.77,93.35573192,1296.34397
20.25,6.68,2.81,98.06846371,1304.95659
20.25,6.68,2.81,98.06846371,1296.34397
20.25,6.68,2.77,95.96320426,1296.34397
20.25,6.72,2.77,95.96320426,1322.304696
20.25,6.68,2.81,98.06846371,1304.95659
20.25,6.72,2.77,98.06846371,1287.7663619999998
20.25,6.72,2.81,93.35573192,1304.95659
20.25,6.68,2.81,95.96320426,1296.34397
20.25,6.72,2.81,95.96320426,1287.7663619999998
20.25,6.72,2.81,95.96320426,1296.34397
20.31,6.68,2.81,98.06846371,1296.34397
20.31,6.68,2.81,98.06846371,1313.604223
20.31,6.72,2.81,98.06846371,1296.34397
20.31,6.68,2.77,95.96320426,1304.95659
20.31,6.72,2.81,98.06846371,1313.604223
20.31,6.72,2.81,95.96320426,1313.604223
20.31,6.68,2.81,100.72414,1287.7663619999998
20.31,6.68,2.72,100.72414,1296.34397
20.31,6.72,2.81,100.72414,1313.604223
20.31,6.68,2.81,98.06846371,1313.604223
20.31,6.72,2.81,100.72414,1304.95659
20.31,6.72,2.81,100.72414,1296.34397
20.31,6.68,2.77,103.4065963,1287.7663619999998
20.31,6.68,2.81,100.72414,1313.604223
20.31,6.72,2.85,98.06846371,1296.34397
20.37,6.68,2.77,98.06846371,1287.7663619999998
20.37,6.68,2.81,98.06846371,1296.34397
20.31,6.68,2.81,95.96320426,1304.95659
20.37,6.63,2.77,93.35573192,1287.7663619999998
20.37,6.68,2.77,93.35573192,1296.34397
20.31,6.68,2.81,90.77503956,1287.7663619999998
20.31,6.68,2.81,90.77503956,1287.7663619999998
20.37,6.63,2.81,90.77503956,1304.95659
20.37,6.68,2.81,93.35573192,1296.34397
20.37,6.72,2.81,90.77503956,1296.34397
20.37,6.72,2.81,85.69399476,1304.95659
20.37,6.68,2.81,88.22112717,1296.34397
20.37,6.72,2.81,85.69399476,1304.95659
20.37,6.68,2.77,83.19364232,1313.604223
20.37,6.68,2.77,85.69399476,1287.7663619999998
20.37,6.72,2.85,83.19364232,1287.7663619999998
20.37,6.68,2.81,88.22112717,1296.34397
20.37,6.72,2.81,85.69399476,1287.7663619999998
20.37,6.68,2.81,93.35573192,1313.604223
20.44,6.63,2.81,93.35573192,1296.34397
20.37,6.63,2.81,85.69399476,1296.34397
20.37,6.72,2.81,88.22112717,1287.7663619999998
20.44,6.63,2.77,95.96320426,1296.34397
20.37,6.68,2.81,90.77503956,1304.95659
20.44,6.68,2.77,98.06846371,1313.604223
20.44,6.63,2.81,98.06846371,1296.34397
20.37,6.68,2.81,95.96320426,1313.604223
20.44,6.63,2.81,95.96320426,1313.604223
20.37,6.68,2.81,93.35573192,1304.95659
20.44,6.63,2.81,98.06846371,1304.95659
20.44,6.72,2.77,100.72414,1296.34397
20.44,6.72,2.81,95.96320426,1304.95659
20.44,6.68,2.77,95.96320426,1296.34397
20.44,6.68,2.77,95.96320426,1304.95659
20.44,6.68,2.77,95.96320426,1287.7663619999998
20.44,6.68,2.77,98.06846371,1296.34397
20.44,6.68,2.81,95.96320426,1296.34397
20.44,6.68,2.81,98.06846371,1304.95659
20.44,6.68,2.81,100.72414,1287.7663619999998
20.44,6.68,2.81,98.06846371,1287.7663619999998
20.44,6.68,2.81,98.06846371,1296.34397
20.44,6.63,2.81,98.06846371,1304.95659
20.44,6.68,2.81,103.4065963,1296.34397
20.44,6.68,2.77,100.72414,1287.7663619999998
20.44,6.68,2.81,100.72414,1304.95659
20.44,6.68,2.85,100.72414,1287.7663619999998
20.44,6.68,2.81,95.96320426,1313.604223
20.44,6.68,2.81,98.06846371,1304.95659
20.44,6.68,2.85,103.4065963,1296.34397
20.44,6.68,2.81,103.4065963,1304.95659
20.44,6.63,2.81,100.72414,1296.34397
20.44,6.68,2.81,103.4065963,1287.7663619999998
20.44,6.68,2.81,103.4065963,1304.95659
20.5,6.68,2.81,103.4065963,1296.34397
20.5,6.68,2.81,100.72414,1287.7663619999998
20.5,6.68,2.81,100.72414,1296.34397
20.5,6.58,2.77,100.72414,1304.95659
20.5,6.63,2.77,103.4065963,1304.95659
20.5,6.63,2.85,100.72414,1296.34397
20.5,6.63,2.81,103.4065963,1296.34397
20.5,6.63,2.77,100.72414,1313.604223
20.5,6.68,2.81,103.4065963,1304.95659
20.5,6.63,2.81,106.1158325,1296.34397
20.5,6.68,2.77,103.4065963,1296.34397
20.56,6.63,2.81,106.1158325,1304.95659
20.56,6.63,2.81,106.1158325,1296.34397
20.56,6.68,2.85,106.1158325,1304.95659
20.56,6.68,2.81,108.8518487,1304.95659
20.5,6.72,2.81,106.1158325,1304.95659
20.56,6.68,2.81,103.4065963,1279.206297
20.56,6.63,2.81,103.4065963,1313.604223
20.56,6.68,2.85,106.1158325,1296.34397
20.56,6.63,2.85,108.8518487,1304.95659
20.56,6.68,2.85,106.1158325,1296.34397
20.56,6.63,2.81,100.72414,1313.604223
20.56,6.63,2.81,103.4065963,1287.7663619999998
20.56,6.63,2.85,106.1158325,1287.7663619999998
20.56,6.63,2.81,106.1158325,1313.604223
20.56,6.68,2.81,106.1158325,1296.34397
20.62,6.63,2.81,103.4065963,1304.95659
20.62,6.63,2.81,103.4065963,1313.604223
20.56,6.58,2.77,108.8518487,1296.34397
20.56,6.58,2.77,106.1158325,1287.7663619999998
20.62,6.63,2.85,103.4065963,1304.95659
20.62,6.58,2.81,103.4065963,1304.95659
20.62,6.63,2.81,106.1158325,1287.7663619999998
20.62,6.58,2.81,106.1158325,1287.7663619999998
20.62,6.63,2.81,108.8518487,1296.34397
20.62,6.58,2.81,103.4065963,1313.604223
20.62,6.63,2.85,103.4065963,1304.95659
20.62,6.63,2.81,100.72414,1296.34397
20.62,6.58,2.81,100.72414,1296.34397
20.62,6.58,2.81,100.72414,1296.34397
20.69,6.58,2.77,100.72414,1296.34397
20.62,6.53,2.77,103.4065963,1287.7663619999998
20.62,6.58,2.85,95.96320426,1304.95659
20.69,6.53,2.81,98.06846371,1304.95659
20.69,6.58,2.81,98.06846371,1296.34397
20.69,6.53,2.85,98.06846371,1296.34397
20.69,6.58,2.81,98.06846371,1313.604223
20.69,6.58,2.85,100.72414,1304.95659
20.69,6.53,2.81,100.72414,1304.95659
20.69,6.53,2.81,100.72414,1296.34397
20.69,6.58,2.81,98.06846371,1304.95659
20.69,6.58,2.81,100.72414,1304.95659
20.69,6.48,2.81,98.06846371,1304.95659
20.75,6.53,2.81,100.72414,1287.7663619999998
20.69,6.53,2.85,100.72414,1313.604223
20.75,6.53,2.81,103.4065963,1287.7663619999998
20.69,6.53,2.81,100.72414,1304.95659
20.75,6.53,2.81,98.06846371,1296.34397
20.75,6.48,2.81,98.06846371,1313.604223
20.75,6.53,2.81,100.72414,1304.95659
20.75,6.48,2.81,103.4065963,1296.34397
20.75,6.58,2.85,100.72414,1313.604223
20.75,6.58,2.85,103.4065963,1296.34397
20.75,6.53,2.85,103.4065963,1313.604223
20.81,6.53,2.85,98.06846371,1296.34397
20.75,6.48,2.81,90.77503956,1287.7663619999998
20.75,6.53,2.81,90.77503956,1296.34397
20.81,6.53,2.81,80.72006986,1296.34397
20.81,6.53,2.81,90.77503956,1296.34397
20.81,6.53,2.85,90.77503956,1296.34397
20.81,6.58,2.81,90.77503956,1287.7663619999998
20.75,6.53,2.85,98.06846371,1313.604223
20.81,6.53,2.81,95.96320426,1296.34397
20.81,6.53,2.81,95.96320426,1296.34397
20.81,6.53,2.81,95.96320426,1296.34397
20.31,6.15,1.34,95.96320426,1287.7663619999998
20.31,6.15,1.34,95.96320426,1287.7663619999998
20.31,6.15,1.3,90.77503956,1296.34397
20.31,6.15,1.3,98.06846371,1296.34397
20.31,6.1,1.3,95.96320426,1296.34397
20.31,6.15,1.3,90.77503956,1296.34397
20.25,6.15,1.3,88.22112717,1296.34397
20.31,6.15,1.3,90.77503956,1296.34397
20.31,6.1,1.3,95.96320426,1287.7663619999998
20.25,6.1,1.25,90.77503956,1296.34397
20.31,6.29,1.3,93.35573192,1296.34397
20.25,6.39,1.3,93.35573192,1296.34397
20.25,6.44,1.3,88.22112717,1296.34397
20.25,6.44,1.25,93.35573192,1287.7663619999998
20.25,6.44,1.25,88.22112717,1304.95659
20.25,6.44,1.21,85.69399476,1296.34397
20.25,6.48,1.25,83.19364232,1296.34397
20.25,6.48,1.21,83.19364232,1296.34397
20.25,6.44,1.25,85.69399476,1296.34397
20.25,6.48,1.17,85.69399476,1296.34397
20.25,6.44,1.21,80.72006986,1287.7663619999998
20.25,6.44,1.21,83.19364232,1296.34397
20.25,6.39,1.21,80.72006986,1279.206297
20.25,6.44,1.21,78.27327738,1304.95659
20.25,6.44,1.21,78.27327738,1287.7663619999998
20.25,6.48,1.21,85.69399476,1287.7663619999998
20.25,6.44,1.21,80.72006986,1287.7663619999998
20.25,6.44,1.21,85.69399476,1304.95659
20.25,6.44,1.25,85.69399476,1296.34397
20.25,6.44,1.21,83.19364232,1287.7663619999998
20.25,6.44,1.17,80.72006986,1296.34397
20.25,6.48,1.17,78.27327738,1304.95659
20.25,6.44,1.21,76.33512497,1287.7663619999998
20.25,6.44,1.17,78.27327738,1296.34397
20.31,6.44,1.17,80.72006986,1304.95659
20.31,6.48,1.12,78.27327738,1296.34397
20.31,6.44,1.21,78.27327738,1296.34397
20.31,6.44,1.12,76.33512497,1296.34397
20.25,6.39,1.21,49.73820033,1296.34397
20.31,6.44,1.17,19.74223767,1287.7663619999998
20.25,6.48,1.17,35.46890775,1296.34397
20.31,6.44,1.21,43.30296151,1296.34397
20.25,6.48,1.17,59.81178082,1279.206297
20.25,6.48,1.12,77.94989381,1304.95659
20.25,6.44,1.17,92.49341083,1296.34397
20.31,6.44,1.17,124.8627781,1287.7663619999998
20.31,6.44,1.17,139.0968925,1296.34397
20.31,6.48,1.17,160.3180902,1287.7663619999998
20.31,6.48,1.17,166.7952827,1287.7663619999998
20.31,6.48,1.12,182.777594,1287.7663619999998
20.31,6.48,1.17,196.5675142,1287.7663619999998
20.31,6.48,1.12,186.1849041,1296.34397
20.31,6.48,1.12,180.0710275,1296.34397
20.31,6.53,1.12,203.6231542,1279.206297
20.31,6.53,1.12,224.6902732,1296.34397
20.25,6.58,1.12,239.7442083,1304.95659
20.31,6.63,1.12,302.5486778,1287.7663619999998
20.31,6.58,1.12,220.9937394,1296.34397
20.31,6.58,1.17,217.3239855,1304.95659
20.31,6.58,1.17,228.413587,1296.34397
20.31,6.58,1.12,232.1636808,1287.7663619999998
20.31,6.53,1.12,220.9937394,1287.7663619999998
20.31,6.53,1.12,186.1849041,1279.206297
20.31,6.58,1.12,163.5432965,1287.7663619999998
20.31,6.53,1.12,189.6189941,1304.95659
20.31,6.53,1.12,207.1911442,1296.34397
20.31,6.53,1.08,213.6810116,1296.34397
20.31,6.53,1.08,182.777594,1287.7663619999998
20.31,6.53,1.12,173.3795952,1296.34397
20.31,6.53,1.08,196.5675142,1296.34397
20.31,6.53,1.12,210.7859141,1287.7663619999998
20.31,6.53,1.08,213.6810116,1296.34397
20.31,6.53,1.12,224.6902732,1296.34397
20.31,6.58,1.04,193.0798642,1296.34397
20.31,6.58,1.12,189.6189941,1296.34397
20.31,6.58,1.08,151.4299821,1296.34397
20.31,6.58,1.08,62.046128,1296.34397
20.31,6.58,1.08,21.42491737,1296.34397
20.31,6.53,1.08,19.74223767,1279.206297
20.31,6.53,1.12,21.42491737,1304.95659
20.37,6.63,1.08,15.17320399,1287.7663619999998
20.31,6.58,1.04,19.74223767,1296.34397
20.37,6.63,1.08,30.24001548,1296.34397
20.31,6.63,1.04,21.42491737,1287.7663619999998
20.37,6.63,1.04,18.08633795,1296.34397
20.31,6.72,1.04,15.17320399,1296.34397
20.31,6.48,1.12,75.5334428,1287.7663619999998
20.31,6.48,1.17,51.14219182,1287.7663619999998
20.31,6.34,1.12,33.57734425,1304.95659
20.31,6.34,1.17,31.71256072,1296.34397
20.37,6.29,1.21,110.6916849,1296.34397
20.31,6.24,1.21,130.1282651,1304.95659
20.37,6.34,1.25,139.0968925,1296.34397
20.31,6.24,1.3,113.4723436,1296.34397
20.37,6.29,1.38,103.0483101,1287.7663619999998
20.31,6.29,1.34,151.4299821,1296.34397
20.37,6.24,1.38,145.2098774,1296.34397
20.31,6.29,1.34,110.6916849,1287.7663619999998
20.37,6.39,1.34,142.139995,1279.206297
20.37,6.34,1.47,130.1282651,1287.7663619999998
20.37,6.34,1.43,97.7173005,1296.34397
20.37,6.15,1.47,82.86313577,1296.34397
20.37,6.05,1.47,92.49341083,1287.7663619999998
20.37,6.1,1.47,95.09196568,1287.7663619999998
20.37,6.0,1.47,97.7173005,1296.34397
20.37,5.91,1.47,77.94989381,1287.7663619999998
20.37,6.05,1.56,77.94989381,1287.7663619999998
20.37,6.1,1.51,95.09196568,1296.34397
20.37,6.15,1.56,121.9749995,1304.95659
20.37,6.15,1.6,119.1140009,1287.7663619999998
20.37,6.29,1.64,116.2797823,1296.34397
20.37,6.24,1.69,92.49341083,1287.7663619999998
20.37,6.29,1.69,68.44476959,1296.34397
20.37,6.39,1.73,97.7173005,1296.34397
20.37,6.34,1.69,119.1140009,1287.7663619999998
20.37,6.44,1.69,116.2797823,1287.7663619999998
20.37,6.48,1.69,142.139995,1287.7663619999998
20.37,6.44,1.73,119.1140009,1304.95659
20.37,6.48,1.73,107.9378062,1287.7663619999998
20.37,6.53,1.69,100.3694153,1287.7663619999998
20.37,6.53,1.64,84.85842613,1296.34397
20.37,6.53,1.64,113.4723436,1296.34397
20.37,6.53,1.64,119.1140009,1296.34397
20.37,6.63,1.64,113.4723436,1296.34397
20.37,6.58,1.64,103.0483101,1304.95659
20.37,6.68,1.64,80.39312481,1287.7663619999998
20.37,6.68,1.64,80.39312481,1296.34397
20.37,6.68,1.6,70.78088069,1287.7663619999998
20.37,6.72,1.6,73.14377175,1296.34397
20.37,6.72,1.6,70.78088069,1287.7663619999998
20.37,6.72,1.56,31.71256072,1296.34397
20.37,6.72,1.6,100.3694153,1279.206297
20.37,6.72,1.56,73.14377175,1287.7663619999998
20.37,6.68,1.51,107.9378062,1304.95659
20.37,6.68,1.56,107.9378062,1287.7663619999998
20.37,6.72,1.56,19.74223767,1296.34397
20.37,6.68,1.56,97.7173005,1279.206297
20.37,6.68,1.56,64.30725516,1304.95659
20.37,6.72,1.51,82.86313577,1296.34397
20.37,6.72,1.51,43.30296151,1304.95659
20.37,6.72,1.51,28.42343591,1287.7663619999998
20.37,6.72,1.51,87.37664106,1304.95659
20.37,6.72,1.51,105.7539848,1279.206297
20.37,6.72,1.51,97.7173005,1296.34397
20.37,6.68,1.51,136.0805701,1296.34397
20.37,6.72,1.51,119.1140009,1296.34397
20.44,6.77,1.51,95.09196568,1287.7663619999998
20.37,6.72,1.47,100.3694153,1287.7663619999998
20.37,6.72,1.47,107.9378062,1296.34397
20.37,6.68,1.47,97.7173005,1296.34397
20.44,6.68,1.43,80.39312481,1287.7663619999998
20.37,6.72,1.47,95.09196568,1279.206297
20.44,6.68,1.51,97.7173005,1296.34397
20.44,6.72,1.47,105.7539848,1296.34397
20.44,6.72,1.51,103.0483101,1304.95659
20.37,6.72,1.47,89.92163595,1287.7663619999998
20.44,6.72,1.47,53.26941911,1287.7663619999998
20.44,6.77,1.47,110.6916849,1296.34397
20.44,6.72,1.43,84.85842613,1287.7663619999998
20.44,6.72,1.43,41.30427811,1287.7663619999998
20.44,6.77,1.38,51.14219182,1296.34397
20.44,6.68,1.38,18.08633795,1296.34397
20.44,6.72,1.43,28.42343591,1279.206297
20.44,6.72,1.43,46.96807718,1296.34397
20.44,6.72,1.47,82.86313577,1296.34397
20.44,6.72,1.47,92.49341083,1287.7663619999998
20.44,6.72,1.38,107.9378062,1287.7663619999998
20.44,6.72,1.43,55.42342637,1296.34397
20.44,6.72,1.43,130.1282651,1296.34397
20.44,6.77,1.43,105.7539848,1287.7663619999998
20.44,6.77,1.38,89.92163595,1287.7663619999998
20.44,6.77,1.38,119.1140009,1296.34397
20.44,6.72,1.34,95.09196568,1304.95659
20.44,6.77,1.38,80.39312481,1304.95659
20.44,6.77,1.43,80.39312481,1304.95659
20.44,6.72,1.38,82.86313577,1296.34397
20.44,6.72,1.38,95.09196568,1304.95659
20.44,6.72,1.43,87.37664106,1296.34397
20.44,6.77,1.34,80.39312481,1287.7663619999998
20.44,6.77,1.38,84.85842613,1296.34397
20.44,6.77,1.38,84.85842613,1296.34397
20.44,6.77,1.43,82.86313577,1287.7663619999998
20.44,6.77,1.38,82.86313577,1296.34397
20.44,6.72,1.34,70.78088069,1287.7663619999998
20.44,6.72,1.38,46.96807718,1296.34397
20.44,6.77,1.3,33.57734425,1296.34397
20.44,6.77,1.34,43.30296151,1296.34397
20.44,6.77,1.34,39.33237468,1287.7663619999998
20.44,6.77,1.38,41.30427811,1287.7663619999998
20.44,6.77,1.38,49.04174451,1287.7663619999998
20.44,6.77,1.34,53.26941911,1287.7663619999998
20.44,6.72,1.34,30.24001548,1296.34397
20.44,6.82,1.34,26.63363631,1296.34397
20.44,6.82,1.38,26.63363631,1304.95659
20.44,6.82,1.38,33.57734425,1287.7663619999998
20.44,6.77,1.38,46.96807718,1287.7663619999998
